name;region;style;brewery;review
Radegast Premium;Nošovice, Czech Republic;Pale Lager - Intl / Premium;Radegast (Asahi);From old tasting notes. Bright yellow gold color. Fluffy white head. Zesty fruit aroma with noticeable spicy hop bouquet.ncrisp malt flavor has that characteristic Bohemian hop influence. Clean malty finish is dry and refreshing.
Radegast Premium;Nošovice, Czech Republic;Pale Lager - Intl / Premium;Radegast (Asahi);Aromat s³odowy, bardzo lekki chmiel. Barwa z³ota, piana œredniopêcherzykowa, szybko opada. W smaku s³ód, chmiel. Poprawny lager.
Radegast Premium;Nošovice, Czech Republic;Pale Lager - Intl / Premium;Radegast (Asahi);Z³oty kolor, przejrzysty. Góra bia³ej, puszystej i czapowatej, drobnoziarnistej piany. Opada ona powoli do ³añcuszka. Lacing bardzo dobry. A smaku i aromacie dominuje s³ód, karmel i chleb. Cia³o lekkie do œrednie, goryczka niska. Czysty s³odowy finisz. Nagazowanie œrednie. Taki sobie lagerek. Do sytego, czeskiego obiadu pasowa³ idealnie.
Radegast Triumf;Nošovice, Czech Republic;Pilsener - Czech / Svetlý;Radegast (Asahi);Botella 50 cl (coleccion) tomada en Praga en marzo 2000. Fcpref 23..07..2001 Lote LC6 023 (r09). sin muchos recuerdos. Bastante comercial y simple.
Radegast Triumf;Nošovice, Czech Republic;Pilsener - Czech / Svetlý;Radegast (Asahi);Bottled (from old bottle collection). Yellowish golden colourm small white head. ARoma is bread, mild grass, bitterness as well as some slight metallic notes. Flavour is sweet malts, grass, herbs, mild toffee. Still quite crisp and wellcarbonated (BBE 2004).
Radegast Triumf;Nošovice, Czech Republic;Pilsener - Czech / Svetlý;Radegast (Asahi);Eurostandardní desítka nevyboèující vùbec v nièem z prùmìru. Nevýrazné støednì hoøké pivo, bez pìny a bez vùnì.
Radegast Triumf;Nošovice, Czech Republic;Pilsener - Czech / Svetlý;Radegast (Asahi);(Bottle 50 cl) Very straight but ordinary light Czech pilsener. A touch of hops in the palate and then a lot of nice water to quench your thirst.
Radegast Triumf;Nošovice, Czech Republic;Pilsener - Czech / Svetlý;Radegast (Asahi);One of the worst Czech beers I've ever tasted (discontinued). Quite malty with some harsh hoppy notes. Like a bottle of Soviet Zhiguli...
Radegast Triumf;Nošovice, Czech Republic;Pilsener - Czech / Svetlý;Radegast (Asahi);for those who can't spare 2 crowns for proper radegast......................
Radegast Triumf;Nošovice, Czech Republic;Pilsener - Czech / Svetlý;Radegast (Asahi);Light and drinkable . Good in high volumes when you play cards with friends ...hah ..memmories .
Radegast Triumf;Nošovice, Czech Republic;Pilsener - Czech / Svetlý;Radegast (Asahi);It's light!.................................................................
Radegast Triumf;Nošovice, Czech Republic;Pilsener - Czech / Svetlý;Radegast (Asahi);............................................................................
Radegast Klasik;Nošovice, Czech Republic;Pilsener / Pils / Pilsner;Radegast (Asahi);0,5l Flasche aus Tschechien. Gelbes klares Bier, luftiger Schaum. Grasiges Getreidearoma. Langweilig herber Geschmack.
Radegast Klasik;Nošovice, Czech Republic;Pilsener / Pils / Pilsner;Radegast (Asahi);Faint aroma, watery taste, too high carbonation, but still not bad and refreshing beer.
Radegast Klasik;Nošovice, Czech Republic;Pilsener / Pils / Pilsner;Radegast (Asahi);The old version was a great typical Czech 10° pilsener. Fresh, crisp and dry at the end. Sparkeling with a grassy hopflavour. Tiny bit of butter, vanilla and fruit.
Radegast Klasik;Nošovice, Czech Republic;Pilsener / Pils / Pilsner;Radegast (Asahi);________________________________ COMING SOON ________________________________
Radegast Klasik;Nošovice, Czech Republic;Pilsener / Pils / Pilsner;Radegast (Asahi);"Hellgelbes Pils mit normaler Schaumkrone. Ein verhaltenes Hopfenaroma ist vernehmbar. Dünner, trockener Antrunk. Das wenige Malz wird von der Bitterkeit des Hopfens schnell verdrängt. Kantig und unausgewogen; nicht so doll."
Radegast Klasik;Nošovice, Czech Republic;Pilsener / Pils / Pilsner;Radegast (Asahi);Bottle. Barva: svìtle zlatá, pìna bílá, nedržící. Vùnì: nevýrazná chmelovì sladovýá. Chu: vodou poøedìná dvanáctka :-). Nevýrazné slabé pivo s hoøkým dozvukem. Výborné k práci na zahradì :-).
Radegast Klasik;Nošovice, Czech Republic;Pilsener / Pils / Pilsner;Radegast (Asahi);leather, spruce, cereal, cough drop, golden, hazy, frothy, medium sweetness, very bitter, medium sourness, medium body, sticky, average carbonation, bitter,
Radegast Klasik;Nošovice, Czech Republic;Pilsener / Pils / Pilsner;Radegast (Asahi);"Bottle: This was my second bus beer from Karlovy Vary to Plzen. This was a decently bodied but none too powerful brew that was described by the guy sitting accross from me on the bus as ""a Czech energy drink"". It was jsut right for moving along the lovely countryside. Lightly malty and a good touch of soft hops."
Radegast Klasik;Nošovice, Czech Republic;Pilsener / Pils / Pilsner;Radegast (Asahi);Bottle. Golden colour with a small white head. Aroma and flavour of malt and hops.
Radegast Klasik;Nošovice, Czech Republic;Pilsener / Pils / Pilsner;Radegast (Asahi);Canned(500ml). -probably the worst Radegast, thin, watery and metalic, pale golden coloured, grassy aroma with minimal hop notes
Radegast Birell Svìtlý;Nošovice, Czech Republic;Low / No Alcohol Beer;Radegast (Asahi);Piwo jasne klarowne o bia³ej pianie, która szybko opada. W smaku brzeczka, dms.
Radegast Birell Svìtlý;Nošovice, Czech Republic;Low / No Alcohol Beer;Radegast (Asahi);"# 329 et # 486; 5/2016 et 10/2016. Mezi èeskými nealko pivy pomìrnì kraluje, ale pøi srovnání s klasickými pivy se jedná o nedobrý kousek. Nižší plnost, mlátovost, maltózový sirup, kukuøiènost, drsná hoøkost, nepøíjemná dochu."
Radegast Birell Svìtlý;Nošovice, Czech Republic;Low / No Alcohol Beer;Radegast (Asahi);0,5l can from Sintra potraviny in Starý Smokovec. Big white good retention head. Pale gold clear colour. Aroma is malty, bit caramel, grassy touch. Taste is light malty base, bit bready, light hoppy, medium carbonation, ok for the style.
Radegast Birell Svìtlý;Nošovice, Czech Republic;Low / No Alcohol Beer;Radegast (Asahi);Butelka. £o panie, niema³e zasko! Klarowne jak na koncerniaka przysta³o, pianka gêsta i trwa³a. W aromacie zio³owo-trawiaste, taki klasyczny chmiel, trochê chlebowe. Nuty brzeczkowe, nawet jeœli, to pomijalne. W smaku przyjemnie, pó³wytrawnie. Goryczka nawet ca³kiem, ca³kiem. Wodniste, ale nie obstawia³bym, ¿e to bezalko. Przyjemny pils.
Sapporo Premium Beer / Draft Beer;Tokyo, Japan;Pale Lager - North Am. / Light;Sapporo Breweries;Color amarillo oscuro, transparente. Espuma blanca de dos dedos de espesor y corta retención. Aroma a cereal, cítrico, sin definir, leve hierba un poco rancia. Sabor igual, con un final corto con notas metálicas. Textura acuosa y ligeramente oleosa. Carbonatación media.
Sapporo Premium Beer / Draft Beer;Tokyo, Japan;Pale Lager - North Am. / Light;Sapporo Breweries;Sapporo is a beer with a balance taste. Reminds me of light beer but with more flavor.
Sapporo Premium Beer / Draft Beer;Tokyo, Japan;Pale Lager - North Am. / Light;Sapporo Breweries;On tap at the Beijing Capital Airport Hotel. Clear golden pour with a white head and some sticky residue. This is one of the standard pale lagers. Nicely made and refreshing
Sapporo Premium Beer / Draft Beer;Tokyo, Japan;Pale Lager - North Am. / Light;Sapporo Breweries;Gold, beautiful body. Japanese lager, not bad. They run out of Asahi and I get Sapporo instead.
Sapporo Premium Beer / Draft Beer;Tokyo, Japan;Pale Lager - North Am. / Light;Sapporo Breweries;From a can to a glass. Pours a clear light gold color with a huge frothy head. Aroma is Grainy malts, Corn, barley, slight grassy earthy hops, vegetables. Taste follows the aroma well with a medium light mouthfeel. Not too shabby for a Pilsner.
Sapporo Premium Beer / Draft Beer;Tokyo, Japan;Pale Lager - North Am. / Light;Sapporo Breweries;33 cl Cist oke lager.. aroma klasicna, ugl slad.. Boja malo bljedunjava, pjena oke.. Okus dobar.. pitak, lagano gorak..
Sapporo Premium Beer / Draft Beer;Tokyo, Japan;Pale Lager - North Am. / Light;Sapporo Breweries;"Beer with gold color, light aspect, soft bitterness, average carbonized, some foam on top, (shared a 33cl bottle beer with PG, bought it at ""LIDL"", Braga, PT #1017)(#5 JP)."
Sapporo Premium Beer / Draft Beer;Tokyo, Japan;Pale Lager - North Am. / Light;Sapporo Breweries;"I was challenge to try this beer because of the famous movie ""Kita kita"" that hits in Philippine cinema that filmed in Tokyo. The hop, aroma and bitterness similar most to the Asian beer."
Sapporo Premium Beer / Draft Beer;Tokyo, Japan;Pale Lager - North Am. / Light;Sapporo Breweries;pours very clear bright yellow, big white head. Aroma is lightly bready. Taste is bready, slightly unpleasant tang. Mouthfeel oddly oily.
Sapporo Premium Beer / Draft Beer;Tokyo, Japan;Pale Lager - North Am. / Light;Sapporo Breweries;"Golden pale color, clear body, medium carbonation, three fingers white head. Spicy aroma, floral, malt, biscuits, bread, cereals, wheat. Some citrus, lemon and grapefruit. Smells like a Weissbier a bit. Sweet taste, light, very drinkable. Good carbonation. Otherwise, very hard to taste something else; some malt, some citrus, traces of honey. Sweet aftertaste, bread, cereals, some malt, but very weak."
Tsingtao;Qinqdao, China;Pale Lager - Intl / Premium;Tsingtao Brewery (Tsingtao);This beer has an unpleasant taste of lake water, and a bit of cannabis mixed in. After a gulp I felt my head be struck with a hammer. The smell is more unpleasant than the the taste. It smells as if it is drenched in sweat, and has been smoking pot at the same time. The only positive is the logo on the bottle looks ok. This beer taste awful, and smells awful. Both of these are similarities in a majority of beers that come in green bottles.
Tsingtao;Qinqdao, China;Pale Lager - Intl / Premium;Tsingtao Brewery (Tsingtao);Very nice refreshing taste. Served cold is a great clean taste. Great value beer but often hard to find.$20 per dozen.
Tsingtao;Qinqdao, China;Pale Lager - Intl / Premium;Tsingtao Brewery (Tsingtao);Goes down very easy, great with spicy food and refreshing on a hot, humid day
Tsingtao;Qinqdao, China;Pale Lager - Intl / Premium;Tsingtao Brewery (Tsingtao);Piany brak, barwa s³omkowa. W aromacie kanalizacja. W smaku brak goryczki, czuæ metaliczny posmak
Tsingtao;Qinqdao, China;Pale Lager - Intl / Premium;Tsingtao Brewery (Tsingtao);Chmielu nie czuæ w ogóle, w smaku doœæ s³odkie, moim zdaniem a¿ za bardzo, no ale Chiñczycy lubuj¹ s³odycz w potrawach. Zapachu praktycznie brak.
Tsingtao;Qinqdao, China;Pale Lager - Intl / Premium;Tsingtao Brewery (Tsingtao);Simple lager, sweetish and with minimal bitterness from grassy hops. Drinkable.
Tsingtao;Qinqdao, China;Pale Lager - Intl / Premium;Tsingtao Brewery (Tsingtao);Pale and clear. Not much head retention. Clean and smooth taste. Low bitterness. A little too sweet. If it is cold and you are thirsty, it's nor a bad industrial lager.
Tsingtao;Qinqdao, China;Pale Lager - Intl / Premium;Tsingtao Brewery (Tsingtao);Very nice light lager. Mild in taste, amazing mouth feel and is extremely smooth. Would take this over many comparable beers any day. Not amazing but damn better than a lot of what’s out there 5.75/10
Tsingtao;Qinqdao, China;Pale Lager - Intl / Premium;Tsingtao Brewery (Tsingtao);Such a smooth, Sharp, Clean, Crisp beer. It's china's answer to Heineken. I really do rate this beer 100%
Tsingtao;Qinqdao, China;Pale Lager - Intl / Premium;Tsingtao Brewery (Tsingtao);Bottle. Clear light golden liquid with medium white head. Aroma of skunk, metal, weed, grain and dms. Taste is light sweet and medium bitter with notes of grain, metal and light corn. Medium bodied with medium carbonation. Decent but skunky as hell.
St. Pauli Girl Lager;Bremen, Bremen, Germany;Pale Lager - Intl / Premium;Brauerei Beck & Co. - Beck's;Has a pleasant hop aroma, a well-balanced malt flavor, crisp hop finish. Would definitely buy this beer again.
St. Pauli Girl Lager;Bremen, Bremen, Germany;Pale Lager - Intl / Premium;Brauerei Beck & Co. - Beck's;Pours a light golden with a thin white head. It smells really skunky. After that its bready, grainy, and faintly floral. The graininess remains as the primary flavor. There are slight herbal and floral notes, bread, and hay. Body is light and the texture is thin. Definitely unpleasant. A drain pour.
St. Pauli Girl Lager;Bremen, Bremen, Germany;Pale Lager - Intl / Premium;Brauerei Beck & Co. - Beck's;Bottle, had this a couple times in college. Pours a pale gold with fast receding head. Notes are skunked beer, spice, grains corn, and cereals. A little better than American macros but not by much
St. Pauli Girl Lager;Bremen, Bremen, Germany;Pale Lager - Intl / Premium;Brauerei Beck & Co. - Beck's;Very balanced German lager. Not too hoppy and not too sweet. Very good on a hot day after yard work. Cheers.
St. Pauli Girl Lager;Bremen, Bremen, Germany;Pale Lager - Intl / Premium;Brauerei Beck & Co. - Beck's;Bottle from California - Becks from Bremen is really making money from putting a bavaria-style girl on their label and calling it St Pauli, the heart of Hamburg, and the rival of Bremen? this is really a weird beer. typical macro lager, a bit becks-like actually.
St. Pauli Girl Lager;Bremen, Bremen, Germany;Pale Lager - Intl / Premium;Brauerei Beck & Co. - Beck's;Bottle at 5.0%. Clear gold, tall frothy white head. Nose: cereals, bread, skunk, hop. Light body. Taste: pretty dry, clean. Cereal malts, light skunk, spicy hop. Hoppy enough. Light plus bitterness. Pretty macro. Still I used to like that kind a long time ago.
St. Pauli Girl Lager;Bremen, Bremen, Germany;Pale Lager - Intl / Premium;Brauerei Beck & Co. - Beck's;Thick white head on top of a pale yellow body. It smells like bread, but the odor is subtle. , but it has this bite on aftertaste that I've never really liked. Is all the taste of flavor notes I like thinks of the German Purity law but that after tastes just doesn't agree with me.
St. Pauli Girl Lager;Bremen, Bremen, Germany;Pale Lager - Intl / Premium;Brauerei Beck & Co. - Beck's;Clear, golden colored, small non lasting white head. Aroma is of malt, some herbal hops and way too much metal. Taste is medium sweet malt, grain, some herbal hops with medium pleasant bitterness but also metallic. Medium-light bodied, soft carbonation, watery.
St. Pauli Girl Special Dark;Bremen, Bremen, Germany;Dark Lager - Dunkel / Tmavý;Brauerei Beck & Co. - Beck's;Deep brown with thin head. Light hop aroma, a little grassy. Light malty taste, goes to medium, Thin finish
St. Pauli Girl Special Dark;Bremen, Bremen, Germany;Dark Lager - Dunkel / Tmavý;Brauerei Beck & Co. - Beck's;Bottle, when i was a kid. Can't really remember much, except that it was nothing compared to what i've had since. Was tasty when i had it. Refreshing too.
St. Pauli Girl Special Dark;Bremen, Bremen, Germany;Dark Lager - Dunkel / Tmavý;Brauerei Beck & Co. - Beck's;From old tasting notes. Translucent deep reddish brown. Creamy tan head. Hoppy nose wit sweet malt. Sweet toasted malt flavor upfront. Light hop finish is slightly dry.
St. Pauli Girl Special Dark;Bremen, Bremen, Germany;Dark Lager - Dunkel / Tmavý;Brauerei Beck & Co. - Beck's;"Dark brown/black color; Medium body; Aroma of sweet toasted malt, & caramel; Flavor of roasted malt, caramel, and some hops; Finish is slightly bitter; Surprised by this one - decent dunkel."
